id	degree_id	name	surname	date_of_birth	fiscal_code	enrolment_date	registration_number	email	degree_name	department_name
2384	17	Modesto	Colombo	1972-09-12	QYPRWM33G01M929N	2018-12-09	622416	desantis.primo@bellini.net	Corso di Laurea in Ingegneria Edile - Architettura	Dipartimento di Ingegneria civile, edile e ambientale
3859	57	Nayade	Colombo	1976-05-05	GGKBBP14A50R566W	2019-02-22	623891	arturo.colombo@libero.it	Corso di Laurea Magistrale in Economia e Diritto	Dipartimento di Scienze economiche e aziendali
4107	61	Nazzareno	Colombo	2002-05-27	KKTOEW52D49B224O	2019-08-13	624139	neri41@libero.it	Corso di Laurea Magistrale in European and Global Studies	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1474	73	Neri	Colombo	1972-06-06	LQTTRB19R14J037Y	2019-10-04	621506	bcoppola@email.it	Corso di Laurea Magistrale in Lingue Moderne per la Comunicazione e la Cooperazione Internazionale	Dipartimento di Studi linguistici e letterari
4704	71	Olimpia	Colombo	1985-07-14	HRSXXF64W75G536R	2019-06-16	624736	nayade06@barbieri.com	Corso di Laurea Magistrale in Filologia Moderna	Dipartimento di Studi linguistici e letterari
4858	70	Piccarda	Colombo	1972-07-28	PFVPRL97J80A363Y	2019-12-07	624890	irene.sorrentino@sanna.com	Corso di Laurea in Lingue, Letterature e Mediazione Culturale	Dipartimento di Studi linguistici e letterari
1683	39	Prisca	Colombo	1987-07-18	FQBCYJ24M96J076S	2020-08-15	621715	kcoppola@bellini.net	Corso di Laurea in Fisioterapia	Dipartimento di Neuroscienze
3936	59	Rebecca	Colombo	1978-08-06	NDVYZS10V19L635N	2020-07-29	623968	italo38@santoro.it	Corso di Laurea in Scienze Politiche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1782	59	Rita	Colombo	1972-08-23	HACCVN47H72W221Y	2019-06-24	621814	costantini.deborah@sorrentino.it	Corso di Laurea in Scienze Politiche	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1828	33	Rita	Colombo	1974-10-22	XRPPYX25I93E139Z	2020-04-01	621860	jacopo.lombardo@bernardi.com	Corso di Laurea in Infermieristica	Dipartimento di Medicina
950	2	Rosolino	Colombo	1972-01-22	HVMPQB69E07J282X	2020-08-10	620982	palumbo.rosalba@email.it	Corso di Laurea in Biologia molecolare	Dipartimento di Biologia
1494	15	Sabatino	Colombo	1986-07-09	UKOUXD36S19B858L	2018-12-13	621526	elsa.grasso@yahoo.com	Corso di Laurea in Ingegneria Civile	Dipartimento di Ingegneria civile, edile e ambientale
3444	45	Sarita	Colombo	1987-01-18	RVWSWJ27Q26M687M	2020-08-03	623476	marieva.martino@serra.net	Corso di Laurea in Chimica	Dipartimento di Scienze chimiche
1284	21	Sebastian	Colombo	1997-08-24	HXIKXY07R60J020S	2021-06-04	621316	mariapia.mazza@hotmail.com	Corso di Laurea in Ingegneria Biomedica	Dipartimento di Ingegneria dell'informazione
3370	46	Silvano	Colombo	1974-07-26	ICEBGO37G23O849H	2021-04-18	623402	luigi22@email.it	Corso di Laurea in Chimica Industriale	Dipartimento di Scienze chimiche
4318	66	Umberto	Colombo	1980-09-10	ZVESYI49A50O042F	2019-02-22	624350	ydeangelis@silvestri.net	Corso di Laurea in Statistica per l'Economia e l'Impresa	Dipartimento di Scienze statistiche
1643	25	Vitalba	Colombo	1993-07-14	ZMROCA81P54J475N	2019-04-13	621675	sueellen.sanna@gallo.com	Corso di Laurea Magistrale in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
4810	44	Amerigo	Conte	1998-06-13	YHUJWC82I94D138M	2019-03-15	624842	bbenedetti@email.it	Corso di Laurea Magistrale in Odontoiatria e Protesi Dentaria	Dipartimento di Neuroscienze
3780	38	Augusto	Conte	1988-12-11	XJRDNP46L87K502U	2020-11-02	623812	moretti.sirio@yahoo.com	Corso di Laurea in Educazione Professionale	Dipartimento di Neuroscienze
489	10	Bernardo	Conte	1989-03-21	QOLLRX20R32Y999W	2018-11-08	620521	thea.conte@greco.it	Corso di Laurea Magistrale in Scienze della natura	Dipartimento di Biologia
803	60	Celeste	Conte	1972-08-28	GFCYII39G44N743F	2020-07-15	620835	ocarbone@libero.it	Corso di Laurea in Relazioni Internazionali e Diritti Umani	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4702	63	Danny	Conte	1986-04-30	EHRKSQ07G56X366U	2021-05-23	624734	davide24@yahoo.it	Corso di Laurea Magistrale in Innovazione e Servizio Sociale	Dipartimento di Scienze politiche, giuridiche e studi internazionali
3253	30	Danny	Conte	1972-04-25	ESJKZL30X42Y811M	2021-03-02	623285	noemi47@cattaneo.it	Corso di Laurea Magistrale in Matematica	Dipartimento di Matematica
1853	46	Demi	Conte	2000-07-17	CKYMHO99B79N562B	2019-09-01	621885	eferretti@caputo.com	Corso di Laurea in Chimica Industriale	Dipartimento di Scienze chimiche
2538	18	Diana	Conte	1981-07-22	TYMCMN93X65T566H	2019-12-25	622570	eustachio76@desantis.it	Corso di Laurea Magistrale in Ingegneria Civile	Dipartimento di Ingegneria civile, edile e ambientale
1237	53	Domiziano	Conte	1975-11-16	LADHCH84A76U442M	2019-02-14	621269	oamato@yahoo.com	Corso di Laurea in Economia	Dipartimento di Scienze economiche e aziendali
3843	56	Dylan	Conte	1992-01-23	AICPIT91J18K256V	2020-01-28	623875	ivonne.vitali@monti.org	Corso di Laurea Magistrale in Entrepreneurship and Innovation	Dipartimento di Scienze economiche e aziendali
4112	4	Eliziario	Conte	1998-08-03	HHKFYS74Z71I545X	2020-11-19	624144	giuliani.renzo@yahoo.it	Corso di Laurea in Scienze naturali	Dipartimento di Biologia
1610	55	Elsa	Conte	1982-04-19	TPNJQR96T91C477H	2021-04-12	621642	germano42@hotmail.com	Corso di Laurea Magistrale in Economics and Finance	Dipartimento di Scienze economiche e aziendali
3623	25	Emilia	Conte	1978-05-17	VFRQBZ06A59N456X	2019-03-13	623655	vitale.bettino@email.it	Corso di Laurea Magistrale in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
88	51	Ermes	Conte	1996-03-14	OJYQBN17Y93L484F	2019-05-15	620120	tristano04@yahoo.com	Corso di Laurea Magistrale in Scienza dei Materiali	Dipartimento di Scienze chimiche
3882	48	Gavino	Conte	1990-08-19	QVPHYU50U61B338H	2020-01-08	623914	lcosta@derosa.net	Corso di Laurea in Scienze e Tecnologie per l'Ambiente	Dipartimento di Scienze chimiche
3442	53	Giacinto	Conte	1992-10-13	NBHXBG13G22R985L	2020-08-25	623474	drinaldi@negri.it	Corso di Laurea in Economia	Dipartimento di Scienze economiche e aziendali
3503	75	Giacinto	Conte	1974-09-02	LTLOCY13S39O807K	2020-08-22	623535	sbruno@gmail.com	Corso di Laurea Magistrale in Strategie di Comunicazione	Dipartimento di Studi linguistici e letterari
3335	70	Gianantonio	Conte	1982-03-01	ZBIIKE00O74B364A	2020-08-14	623367	cosetta.grasso@mariani.com	Corso di Laurea in Lingue, Letterature e Mediazione Culturale	Dipartimento di Studi linguistici e letterari
4087	64	Ione	Conte	1977-01-26	YKIKMS63W00F564M	2020-05-15	624119	vera.villa@barone.net	Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
3461	20	Irene	Conte	1986-08-23	CCYCUD82M85F546O	2020-09-03	623493	mmazza@gmail.com	Corso di Laurea in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
2656	46	Lauro	Conte	2000-12-07	MQYRPX06M30C582V	2019-04-08	622688	osvaldo25@gmail.com	Corso di Laurea in Chimica Industriale	Dipartimento di Scienze chimiche
614	17	Lia	Conte	2000-07-03	ZXHCSB28H33E650Q	2018-06-26	620646	timothy.palumbo@libero.it	Corso di Laurea in Ingegneria Edile - Architettura	Dipartimento di Ingegneria civile, edile e ambientale
2702	35	Lisa	Conte	1989-10-09	MIBTPD53Y68Y273X	2020-06-15	622734	gilda22@valentini.org	Corso di Laurea in Tecniche di Radiologia Medica	Dipartimento di Medicina
4080	34	Loredana	Conte	2001-10-19	WYFXOR37P69W134C	2019-01-16	624112	mrizzo@gentile.org	Corso di Laurea in Tecniche di Laboratorio Biomedico	Dipartimento di Medicina
2831	72	Loretta	Conte	1984-06-03	VQWKES01E63A568V	2019-01-11	622863	agentile@email.it	Corso di Laurea Magistrale in Lingue e Letterature Europee e Americane	Dipartimento di Studi linguistici e letterari
3456	63	Luce	Conte	1985-04-14	OTFYFC82V39T317E	2020-11-22	623488	romeo35@vitale.com	Corso di Laurea Magistrale in Innovazione e Servizio Sociale	Dipartimento di Scienze politiche, giuridiche e studi internazionali
662	14	Marcella	Conte	1989-02-04	WGZAVY20L51F017S	2021-04-28	620694	oretta.caputo@caputo.com	Corso di Laurea Magistrale in Fisica	Dipartimento di Fisica e astronomia
922	15	Maria	Conte	1978-07-23	CCAGLC51B89E970O	2019-07-30	620954	tricci@sanna.net	Corso di Laurea in Ingegneria Civile	Dipartimento di Ingegneria civile, edile e ambientale
4678	26	Maristella	Conte	1997-05-14	WJTASX30Z88C155Z	2019-04-13	624710	carbone.gabriele@gmail.com	Corso di Laurea Magistrale in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
3146	74	Matilde	Conte	1993-12-04	LAJDPE18X62D826Y	2020-10-10	623178	sconte@email.it	Corso di Laurea Magistrale in Linguistica	Dipartimento di Studi linguistici e letterari
4070	62	Mattia	Conte	1973-05-23	WXZBTU87S50O048E	2019-05-10	624102	zmonti@libero.it	Corso di Laurea Magistrale in Human Rights and Multi-Level Governance	Dipartimento di Scienze politiche, giuridiche e studi internazionali
109	8	Mauro	Conte	1975-04-17	WZVQNT41K08Z017G	2019-06-07	620141	ldonati@yahoo.it	Corso di Laurea Magistrale in Biologia sanitaria	Dipartimento di Biologia
3390	71	Miriam	Conte	1998-06-01	MWSPNQ66Z91G814L	2020-08-06	623422	ybarone@valentini.org	Corso di Laurea Magistrale in Filologia Moderna	Dipartimento di Studi linguistici e letterari
5	18	Miriana	Conte	1995-12-19	QHSHDB60C81O520M	2019-05-31	620037	hmonti@yahoo.com	Corso di Laurea Magistrale in Ingegneria Civile	Dipartimento di Ingegneria civile, edile e ambientale
4926	60	Monia	Conte	1984-05-19	AYHREY66G22W750V	2018-08-31	624958	cira.parisi@sorrentino.com	Corso di Laurea in Relazioni Internazionali e Diritti Umani	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1027	42	Monia	Conte	1993-02-10	BIQZCL23B15U475D	2019-03-19	621059	gregorio.caruso@yahoo.it	Corso di Laurea in Tecnica della Riabilitazione Psichiatrica	Dipartimento di Neuroscienze
2695	7	Neri	Conte	1988-12-07	TGQGXV82J12Q200L	2020-11-13	622727	ferrara.umberto@desantis.it	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
61	32	Nunzia	Conte	1973-04-02	ENFYCX74A61P552J	2021-06-04	620093	patrizio64@libero.it	Corso di Laurea in Dietistica	Dipartimento di Medicina
4522	42	Olimpia	Conte	1976-06-03	VTJOHV94W69B077B	2018-06-14	624554	dbernardi@yahoo.it	Corso di Laurea in Tecnica della Riabilitazione Psichiatrica	Dipartimento di Neuroscienze
909	13	Osea	Conte	1981-06-09	DQYRYE26Z19K353V	2019-06-14	620941	alan.ferri@vitali.it	Corso di Laurea Magistrale in Astronomia	Dipartimento di Fisica e astronomia
2605	5	Osvaldo	Conte	1973-09-18	HVHCDK63X31H750E	2020-01-03	622637	monti.evita@yahoo.it	Corso di Laurea Magistrale in Biologia evoluzionistica	Dipartimento di Biologia
3676	40	Pacifico	Conte	2001-12-21	TAAYKO28M23V246M	2021-03-06	623708	piccarda.costa@yahoo.it	Corso di Laurea in Igiene Dentale	Dipartimento di Neuroscienze
1206	40	Penelope	Conte	1995-12-18	BCMFVL70W30F072U	2019-07-28	621238	rfarina@email.it	Corso di Laurea in Igiene Dentale	Dipartimento di Neuroscienze
1383	21	Pericle	Conte	1986-04-22	XSVDYO55O20J524T	2019-12-26	621415	xferraro@deangelis.it	Corso di Laurea in Ingegneria Biomedica	Dipartimento di Ingegneria dell'informazione
1392	29	Rocco	Conte	1975-02-05	VIHDFY15R95X176O	2021-03-13	621424	celeste.martini@giordano.com	Corso di Laurea in Informatica	Dipartimento di Matematica
627	58	Rocco	Conte	1997-07-06	OWEKOD00J36V424D	2020-04-05	620659	fiore.marvin@morelli.it	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
2316	53	Rosalba	Conte	1974-05-12	MGTOZR82M15P933C	2019-02-12	622348	fontana.deborah@gmail.com	Corso di Laurea in Economia	Dipartimento di Scienze economiche e aziendali
1545	3	Ruth	Conte	1986-09-27	FHQMEL96V86N132L	2020-07-16	621577	nrizzi@email.it	Corso di Laurea in Biotecnologie	Dipartimento di Biologia
4371	58	Soriana	Conte	1979-08-20	LIGHLG93W79M623P	2020-02-26	624403	ercole.valentini@gmail.com	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
3371	28	Tazio	Conte	1992-08-24	NCDZEQ24X19U020A	2020-09-26	623403	deluca.arduino@yahoo.it	Corso di Laurea in Matematica	Dipartimento di Matematica
2321	29	Timoteo	Conte	1971-11-10	HGMNWE52B43E299A	2021-03-23	622353	derosa.danuta@yahoo.it	Corso di Laurea in Informatica	Dipartimento di Matematica
4811	47	Trevis	Conte	1986-06-09	RQBETS83X00V132E	2020-04-30	624843	farina.cesidia@bianco.com	Corso di Laurea in Scienza dei Materiali	Dipartimento di Scienze chimiche
709	73	Vera	Conte	1973-03-05	ICEJMT63M29W171Q	2020-07-23	620741	shaira.grasso@gmail.com	Corso di Laurea Magistrale in Lingue Moderne per la Comunicazione e la Cooperazione Internazionale	Dipartimento di Studi linguistici e letterari
2611	6	Vinicio	Conte	1975-08-18	ODRWJF95Y74V118Y	2019-08-11	622643	trevis.fontana@hotmail.com	Corso di Laurea Magistrale in Biologia marina	Dipartimento di Biologia
270	49	Violante	Conte	1975-12-01	OBRIMU02U30Z396I	2020-07-11	620302	zpiras@amato.com	Corso di Laurea Magistrale in Chimica	Dipartimento di Scienze chimiche
843	18	Zelida	Conte	1989-12-25	IRRFXE79O38A081N	2021-05-04	620875	bruno.clea@vitali.com	Corso di Laurea Magistrale in Ingegneria Civile	Dipartimento di Ingegneria civile, edile e ambientale
2960	44	Artemide	Conti	1971-09-28	JZAWGX48F44M023N	2018-09-27	622992	ferrara.domingo@greco.it	Corso di Laurea Magistrale in Odontoiatria e Protesi Dentaria	Dipartimento di Neuroscienze
3164	58	Assia	Conti	1972-05-30	DYCNNI98S67V607M	2021-03-04	623196	ebarone@email.it	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1288	70	Audenico	Conti	1975-11-17	MXCNHZ00P32Z455K	2020-10-14	621320	cgentile@barbieri.it	Corso di Laurea in Lingue, Letterature e Mediazione Culturale	Dipartimento di Studi linguistici e letterari
3857	73	Audenico	Conti	1974-05-16	SAOHOH77A69H358S	2019-08-15	623889	cpiras@messina.it	Corso di Laurea Magistrale in Lingue Moderne per la Comunicazione e la Cooperazione Internazionale	Dipartimento di Studi linguistici e letterari
3520	2	Baldassarre	Conti	1972-06-21	YOMOMS26S71H386P	2020-01-01	623552	gastone.derosa@email.it	Corso di Laurea in Biologia molecolare	Dipartimento di Biologia
2923	6	Ciro	Conti	1995-07-09	XUGPMJ57J54N263X	2020-05-28	622955	dgallo@conti.com	Corso di Laurea Magistrale in Biologia marina	Dipartimento di Biologia
2373	57	Damiana	Conti	1999-07-28	LGWIAI39F99K948X	2021-03-23	622405	mariagiulia64@lombardo.com	Corso di Laurea Magistrale in Economia e Diritto	Dipartimento di Scienze economiche e aziendali
416	50	Danthon	Conti	1996-05-16	XSPKVY56N96X940F	2019-06-05	620448	ilario.neri@deangelis.it	Corso di Laurea Magistrale in Chimica Industriale	Dipartimento di Scienze chimiche
4797	60	Domingo	Conti	1998-09-03	MIYUCA97D88S699G	2020-05-22	624829	oretta.villa@bruno.com	Corso di Laurea in Relazioni Internazionali e Diritti Umani	Dipartimento di Scienze politiche, giuridiche e studi internazionali
4403	31	Domiziano	Conti	1977-09-02	FBPVWF26I44A868Y	2020-07-08	624435	brizzi@grasso.it	Corso di Laurea Magistrale in Informatica	Dipartimento di Matematica
3259	8	Eliziario	Conti	1992-01-12	JLAVFC91E78S479V	2020-03-08	623291	brizzi@riva.it	Corso di Laurea Magistrale in Biologia sanitaria	Dipartimento di Biologia
1636	66	Enrico	Conti	1974-01-07	MBKQIM63K48T175W	2018-11-27	621668	pericle77@yahoo.com	Corso di Laurea in Statistica per l'Economia e l'Impresa	Dipartimento di Scienze statistiche
3956	64	Enzo	Conti	1989-05-20	TVMILU64O51S210V	2020-08-10	623988	derosa.loretta@yahoo.com	Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1909	53	Ethan	Conti	1997-08-23	KEOEMB95Y97I730B	2020-05-21	621941	giulietta03@mazza.it	Corso di Laurea in Economia	Dipartimento di Scienze economiche e aziendali
3590	72	Eufemia	Conti	2002-06-01	SOXIYA08T24G568M	2018-11-13	623622	csanna@yahoo.it	Corso di Laurea Magistrale in Lingue e Letterature Europee e Americane	Dipartimento di Studi linguistici e letterari
2150	50	Ferdinando	Conti	1984-07-31	JCZEOF46J99L752L	2019-11-28	622182	conti.lauro@pellegrino.it	Corso di Laurea Magistrale in Chimica Industriale	Dipartimento di Scienze chimiche
3036	40	Flaviana	Conti	1991-05-21	CQHYFR99M77Q216Q	2020-03-27	623068	lidia.marino@gmail.com	Corso di Laurea in Igiene Dentale	Dipartimento di Neuroscienze
95	24	Fortunata	Conti	1997-09-13	QSYYTT90H01T980T	2021-03-03	620127	nruggiero@hotmail.com	Corso di Laurea Magistrale in Ingegneria dell'Automazione	Dipartimento di Ingegneria dell'informazione
1406	68	Fulvio	Conti	1996-02-25	YSNLBY59Q48D941P	2019-01-24	621438	anastasio09@email.it	Corso di Laurea Magistrale in Scienze Statistiche	Dipartimento di Scienze statistiche
2853	3	Gelsomina	Conti	1977-04-12	GMAAGT72U29F856C	2020-07-15	622885	mancini.felicia@hotmail.com	Corso di Laurea in Biotecnologie	Dipartimento di Biologia
4346	66	Giacobbe	Conti	1995-07-22	WJYWCI33M29V633Z	2020-03-26	624378	ortensia.pagano@fiore.com	Corso di Laurea in Statistica per l'Economia e l'Impresa	Dipartimento di Scienze statistiche
3783	39	Gianleonardo	Conti	1987-07-17	FDCIKW32O14H001P	2020-09-29	623815	mmariani@libero.it	Corso di Laurea in Fisioterapia	Dipartimento di Neuroscienze
2366	50	Gianriccardo	Conti	1993-10-17	NWPKSO49R83Y192V	2020-06-02	622398	marina.bellini@lombardi.it	Corso di Laurea Magistrale in Chimica Industriale	Dipartimento di Scienze chimiche
113	5	Giovanna	Conti	1994-12-01	VTSVMF45I06S872L	2021-03-27	620145	pellegrini.danuta@email.it	Corso di Laurea Magistrale in Biologia evoluzionistica	Dipartimento di Biologia
960	31	Giulietta	Conti	1992-02-21	KUHGMQ10P74C677U	2020-05-26	620992	rebecca10@libero.it	Corso di Laurea Magistrale in Informatica	Dipartimento di Matematica
1276	34	Grazia	Conti	1996-12-03	IZYHOH77W64U756N	2019-12-30	621308	boris.bruno@amato.org	Corso di Laurea in Tecniche di Laboratorio Biomedico	Dipartimento di Medicina
220	69	Guido	Conti	1976-08-20	IXHPFO17X39Y144M	2021-04-18	620252	cira44@libero.it	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
2146	7	Laura	Conti	1986-06-20	HTEZYL79L59N169Z	2018-07-16	622178	sebastian.rizzi@gmail.com	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
4966	58	Leonardo	Conti	1998-10-24	MPKTAP12V26J243S	2021-02-08	624998	zmartini@yahoo.com	Corso di Laurea in Diritto dell'Economia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1265	61	Luna	Conti	1974-11-09	MORYOL73X80F242R	2019-08-23	621297	sueellen82@deangelis.it	Corso di Laurea Magistrale in European and Global Studies	Dipartimento di Scienze politiche, giuridiche e studi internazionali
1166	42	Maruska	Conti	1982-10-13	XYGFBV78K02U998D	2019-12-21	621198	pconte@rossetti.com	Corso di Laurea in Tecnica della Riabilitazione Psichiatrica	Dipartimento di Neuroscienze
816	53	Matteo	Conti	1989-08-19	ETMOJA50B66H200W	2019-12-11	620848	guerra.matilde@greco.it	Corso di Laurea in Economia	Dipartimento di Scienze economiche e aziendali
4748	45	Mattia	Conti	1971-11-26	CCFWUY47N98D734Z	2020-07-20	624780	jole86@yahoo.it	Corso di Laurea in Chimica	Dipartimento di Scienze chimiche
2463	8	Michele	Conti	1986-03-24	TTDSIT10H65O876X	2019-05-20	622495	martinelli.eriberto@hotmail.com	Corso di Laurea Magistrale in Biologia sanitaria	Dipartimento di Biologia
1804	3	Michele	Conti	1998-03-14	DRISNJ28H20B525E	2019-12-14	621836	penelope22@neri.it	Corso di Laurea in Biotecnologie	Dipartimento di Biologia
1613	54	Nazzareno	Conti	1985-04-12	CKVDAO50B84T315C	2019-03-07	621645	hmontanari@hotmail.com	Corso di Laurea Magistrale in Business Administration	Dipartimento di Scienze economiche e aziendali
4381	29	Neri	Conti	2001-05-06	EAMJXE03T59X155V	2019-12-18	624413	italo.derosa@email.it	Corso di Laurea in Informatica	Dipartimento di Matematica
252	12	Osea	Conti	1986-05-22	VOXBUH99K35U268A	2018-12-11	620284	qpalmieri@email.it	Corso di Laurea in Fisica	Dipartimento di Fisica e astronomia
3667	64	Patrizio	Conti	1972-01-24	GIOHGQ95F75W541P	2019-06-15	623699	galli.zaccaria@bruno.com	Corso di Laurea Magistrale in Relazioni Internazionali e Diplomazia	Dipartimento di Scienze politiche, giuridiche e studi internazionali
3966	60	Rebecca	Conti	2000-04-06	LPHSZN65H77J094S	2020-06-18	623998	kociss84@libero.it	Corso di Laurea in Relazioni Internazionali e Diritti Umani	Dipartimento di Scienze politiche, giuridiche e studi internazionali
2398	69	Rita	Conti	1974-03-05	VJIKIL04S46W295J	2019-03-18	622430	fontana.eustachio@deangelis.com	Corso di Laurea in Lettere	Dipartimento di Studi linguistici e letterari
1819	41	Rita	Conti	1980-04-13	YXYYHZ05P29J307I	2018-11-10	621851	luna85@email.it	Corso di Laurea in Logopedia	Dipartimento di Neuroscienze
1732	50	Rosalba	Conti	1981-08-18	ACCSHG36O11Z300N	2020-06-15	621764	silverio.barone@rizzi.it	Corso di Laurea Magistrale in Chimica Industriale	Dipartimento di Scienze chimiche
3959	10	Rosaria	Conti	1993-06-27	CCWXEX30F59A388O	2020-11-27	623991	carbone.ingrid@gmail.com	Corso di Laurea Magistrale in Scienze della natura	Dipartimento di Biologia
3659	66	Ruth	Conti	1977-04-20	GUMQFM97Q15B625Z	2019-08-14	623691	edamico@libero.it	Corso di Laurea in Statistica per l'Economia e l'Impresa	Dipartimento di Scienze statistiche
3702	70	Sarita	Conti	1994-09-08	FDPTAI78Z92W782S	2020-12-22	623734	orfeo24@hotmail.com	Corso di Laurea in Lingue, Letterature e Mediazione Culturale	Dipartimento di Studi linguistici e letterari
281	72	Siro	Conti	1977-06-11	IQFLPV29X37Q777N	2019-10-09	620313	bpellegrini@sartori.com	Corso di Laurea Magistrale in Lingue e Letterature Europee e Americane	Dipartimento di Studi linguistici e letterari
1105	25	Sue ellen	Conti	1983-12-05	RUNNXF51Q27N949A	2020-04-28	621137	blombardo@yahoo.it	Corso di Laurea Magistrale in Ingegneria Elettronica	Dipartimento di Ingegneria dell'informazione
1375	23	Sue ellen	Conti	1979-06-06	MZENWC94G77N636T	2018-10-01	621407	lidia.bruno@hotmail.com	Corso di Laurea Magistrale in Bioingegneria	Dipartimento di Ingegneria dell'informazione
883	51	Timoteo	Conti	1995-03-23	GXNCQT61S63Z271P	2019-09-21	620915	max58@yahoo.it	Corso di Laurea Magistrale in Scienza dei Materiali	Dipartimento di Scienze chimiche
1942	3	Tosca	Conti	1980-10-24	LWPMZT04G64F257B	2019-06-14	621974	anselmo26@bernardi.net	Corso di Laurea in Biotecnologie	Dipartimento di Biologia
2151	2	Ursula	Conti	1973-01-24	JPYKQK76Y31B532B	2021-03-20	622183	liborio.marino@rizzi.com	Corso di Laurea in Biologia molecolare	Dipartimento di Biologia
313	20	Ursula	Conti	1992-05-15	VAAJHI49N00T181L	2018-10-21	620345	cassiopea32@barbieri.com	Corso di Laurea in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
1733	56	Vienna	Conti	1979-01-17	CTBRZT72R98T925K	2018-09-07	621765	rosita45@email.it	Corso di Laurea Magistrale in Entrepreneurship and Innovation	Dipartimento di Scienze economiche e aziendali
3376	28	Anastasio	Coppola	1981-09-11	ZSOCOE67H17W347T	2020-03-25	623408	vcarbone@grassi.com	Corso di Laurea in Matematica	Dipartimento di Matematica
2286	56	Arturo	Coppola	1979-08-16	NINRDC62A38X210D	2019-12-23	622318	ruggiero.amerigo@ferraro.it	Corso di Laurea Magistrale in Entrepreneurship and Innovation	Dipartimento di Scienze economiche e aziendali
2041	16	Carmelo	Coppola	1978-10-06	HFICVQ70G94S345O	2020-03-08	622073	fabbri.penelope@basile.it	Corso di Laurea in Ingegneria per l'Ambiente e il Territorio	Dipartimento di Ingegneria civile, edile e ambientale
4885	51	Carmelo	Coppola	2000-09-12	IUDPAK89A79D708S	2020-01-29	624917	egallo@hotmail.com	Corso di Laurea Magistrale in Scienza dei Materiali	Dipartimento di Scienze chimiche
1433	67	Clea	Coppola	1977-05-25	WSZXCQ88F78B232K	2019-05-29	621465	oretta.fiore@carbone.it	Corso di Laurea in Statistica per le Tecnologie e le Scienze	Dipartimento di Scienze statistiche
4871	26	Costantino	Coppola	1973-05-01	RGBXUV00Z21U863I	2021-01-04	624903	egatti@gentile.it	Corso di Laurea Magistrale in Ingegneria Informatica	Dipartimento di Ingegneria dell'informazione
3516	61	Danuta	Coppola	1992-08-27	DFCTKM66G58L229F	2019-11-10	623548	zaccaria.coppola@monti.com	Corso di Laurea Magistrale in European and Global Studies	Dipartimento di Scienze politiche, giuridiche e studi internazionali
3743	42	Demi	Coppola	1997-04-16	QABHOV27I31F365W	2019-04-26	623775	rossi.ursula@yahoo.com	Corso di Laurea in Tecnica della Riabilitazione Psichiatrica	Dipartimento di Neuroscienze
2359	7	Demi	Coppola	1984-05-16	GJHCWT01V44L674H	2019-07-10	622391	giuliani.domiziano@hotmail.com	Corso di Laurea Magistrale in Biologia molecolare	Dipartimento di Biologia
1186	6	Demis	Coppola	1998-02-14	LBMDYY64P57Z725C	2018-08-12	621218	gallo.diamante@riva.it	Corso di Laurea Magistrale in Biologia marina	Dipartimento di Biologia
2981	15	Diana	Coppola	1973-01-29	LYVVMZ94H49H480U	2020-07-05	623013	matilde15@gmail.com	Corso di Laurea in Ingegneria Civile	Dipartimento di Ingegneria civile, edile e ambientale
4513	48	Edipo	Coppola	1987-10-25	QHWBWA91U47K450Z	2018-12-01	624545	nadir39@libero.it	Corso di Laurea in Scienze e Tecnologie per l'Ambiente	Dipartimento di Scienze chimiche
2396	48	Eliziario	Coppola	1992-02-08	KCBWNY96K67L909R	2019-04-23	622428	shaira.pagano@rossi.it	Corso di Laurea in Scienze e Tecnologie per l'Ambiente	Dipartimento di Scienze chimiche
3971	67	Emilia	Coppola	1985-12-27	AZKLDB69K78X455A	2019-12-18	624003	zbattaglia@yahoo.it	Corso di Laurea in Statistica per le Tecnologie e le Scienze	Dipartimento di Scienze statistiche
